1076, 0810, 01837, 01303, 0408, 0120, 0184, 0292, 01015, 0332, 0218, 0191, 067, 02312, 01392, 0733, 0970, 01597, 01425, 01315, 02703, 01283, 0578, 01015, 02606, 0373, 0406, 0901, 03167, 02249, 0824, 01169, 0139, 0689, 0651, 01925, 0184, 02, 02252, 03277, 02102, 01555, 02898, 0348, 0424, 01449, 047, 02647, 0743, 01015, 01230, 0373, 084, 01907, 0332, 084, 01122, 0373, 01230, 01076, 0856, 01076, 0184, 01015, 084, 01122, 0373, 01230, 01076, 01449, 065, 01076, 0271, 02615, 0516, 01449, 0263, 02244, 01076, 01015, 0970, 01907, 02170, 01392, 01230, 0373, 02076, 0743, 0789, 0271, 02615, 0516, 01449, 0263, 02244, 01076, 01015, 0970, 01907, 02170, 0
1392, 01230, 0373, 02076, 0743, 0789, 039, 02606, 084, 01015, 01960, 01892, 039, 084, 01907, 01076, 039, 084, 01907, 01076, 0373, 01076, 01015, 0184, 0766, 03162, 0223, 01346, 0784, 01230, 0332, 0356, 0314, 0356, 01076, 01015, 01907, 0789, 0573, 02059, 084, 01306, 01122, 084, 0314, 01907, 0502, 065, 02454, 02824, 01859, 0675, 0371, 0173, 0208, 0184, 01076, 01218, 065, 0901, 01015, 0292, 01127, 0548, 0264, 01311, 01076, 03143, 0373, 0853, 0876, 01076, 0505, 0347, 084, 01907, 0220, 051, 03257, 02824, 0356, 01920, 0627, 065, 0112, 0184, 0338, 065, 01218, 0821, 02631, 01294, 065, 01218, 0821, 02631, 01294, 0220, 01015, 084, 0
484, 01076, 0766, 03336, 0359, 02114, 01960, 0223, 0184, 01733, 0960, 0860, 0263, 03235, 02586, 03019, 01088, 02607, 01894, 024, 0220, 01015, 084, 0484, 01076, 0766, 03336, 0359, 02114, 01960, 0223, 0184, 01733, 0960, 0860, 0263, 03235, 02586, 03019, 01088, 02607, 01894, 024, 01052, 01793, 084, 065, 01230, 0373, 01015, 02690, 0853, 02587, 01279, 0790, 01230, 0810, 01076, 02528, 01011, 01230, 0810, 01076, 02528, 01011, 0693, 01582, 065, 0156, 01452, 02066, 02102, 065, 084, 01907, 0502, 051, 065, 084, 01907, 0502, 051, 01052, 0347, 01892, 01122, 084, 01052, 0347, 01892, 01122, 084, 0744, 02591, 02128, 03002, 01907, 0744, 02591, 02128, 0
3002, 01907, 084, 065, 01015, 0779, 0458, 0314, 01076, 02648, 065, 01907, 0292, 084, 084, 065, 01015, 0779, 0458, 084, 065, 01015, 0779, 0458, 01737, 0412, 01182, 0119, 0300, 084, 0373, 01978, 0232, 0666, 01942, 0425, 0282, 02645, 01015, 0559, 01230, 0373, 0594, 0369, 01907, 0789, 02591, 048, 02059, 0237, 084, 01907, 01015, 02315, 039, 01230, 0789, 02591, 048, 02059, 0237, 084, 01907, 01015, 02315, 039, 01230, 01907, 051, 039, 084, 0777, 01392, 01230, 01076, 01597, 02528, 0130, 0314, 0112, 0525, 0139, 0373, 01015, 01892, 01337, 01169, 084, 01015, 01076, 01892, 01122, 01907, 0894, 0709, 02598, 01971, 02655, 0373, 01337, 0
1230, 0332, 01030, 01218, 0348, 01452, 0726, 01241, 01316, 03027, 01425, 01011, 065, 0314, 01076, 0828, 0218, 0560, 03073, 0130, 0184, 02635, 0970, 0709, 0365, 01907, 0112, 01015, 0458, 0363, 01174, 02121, 0784, 02188, 01660, 0802, 0332, 084, 01613, 0328, 0342, 01825, 0755, 02502, 084, 01613, 0328, 0342, 01825, 0755, 02502, 01122, 039, 0332, 01702, 0376, 01961, 02790, 02502, 01766, 0328, 01803, 0854, 01122, 0748, 051, 039, 0777, 084, 01015, 01076, 01892, 01122, 01907, 0894, 0709, 02598, 01971, 02655, 0373, 01337, 01230, 0332, 01030, 01218, 0348, 01452, 0726, 01241, 01316, 03027, 01425, 01624, 073, 0712, 02796, 01782, 0588, 02451, 01299, 0
39, 0342, 01015, 02374, 051, 039, 084, 01892, 065, 01076, 0130, 02346, 01122, 051, 0404, 01196, 01470, 01449, 0369, 01907, 084, 0220, 051, 039, 01230, 01425, 0373, 039, 01907, 098, 084, 0524, 0365, 01230, 02606, 0220, 01236, 01425, 0112, 0373, 01344, 01251, 01423, 0369, 01218, 01891, 0348, 01866, 01675, 0576, 0314, 01052, 01230, 01076, 01015, 0382, 01097, 01051, 01837, 0412, 065, 0314, 01076, 0184, 01425, 084, 03027, 065, 01076, 0184, 01015, 0560, 01395, 01961, 0784, 0356, 0137, 0347, 01096, 065, 01076, 0184, 01015, 0560, 01395, 01961, 0784, 0356, 0137, 0347, 01096, 01892, 01015, 01122, 051, 039, 01015, 0777, 01127, 0377, 0
1719, 065, 084, 0184, 0348, 01624, 01122, 065, 084, 0184, 0348, 01624, 01122, 051, 01052, 01011, 01907, 0894, 0512, 065, 01076, 0218, 0484, 01960, 01961, 01744, 01015, 0332, 01097, 01051, 01011, 022, 01303, 065, 01218, 0382, 01218, 0546, 0821, 02133, 01076, 067, 0332, 01660, 02685, 01892, 0748, 01961, 02598, 051, 01015, 01973, 0292, 01792, 02685, 065, 0462, 01402, 035, 01230, 01076, 0127, 0116, 01011, 0218, 0191, 01197, 01122, 084, 0602, 01572, 0709, 01015, 01907, 0332, 01097, 01051, 01916, 01892, 01391, 01449, 0709, 0356, 0608, 0200, 01716, 01052, 01230, 0116, 01076, 0810, 0382, 01218, 0546, 0821, 02133, 0314, 03190, 0254, 0174, 0
398, 0356, 0112, 0292, 0527, 0354, 0189, 02534, 02445, 02480, 065, 01417, 01128, 01434, 01248, 01076, 065, 01218, 01076, 067, 0332, 01660, 02685, 01892, 0748, 01961, 02598, 051, 02022, 01372, 01011, 01303, 062, 0810, 01076, 0127, 01660, 0412, 051, 039, 0373, 01230, 0777, 084, 01052, 01572, 01907, 02034, 01256, 01392, 03072, 0291, 02813, 01913, 084, 01076, 01073, 0900, 03294, 01007, 01907, 0854, 02845, 01392, 02022, 01076, 01011, 01907, 0314, 0444, 01076, 02267, 0184, 0369, 01122, 01015, 01218, 02357, 0877, 02480, 02708, 01892, 01907, 0292, 01425, 01230, 084, 059, 0342, 0876, 01076, 01825, 0113, 0356, 0524, 01389, 02083, 02738, 01149, 02789, 0
1646, 02942, 0334, 02700, 02783, 0976, 01291, 051, 039, 0495, 084, 01892, 0503, 01452, 02443, 01624, 01034, 0700, 01859, 0375, 0399, 01015, 01572, 01907, 01292, 01122, 051, 01052, 01011, 01907, 0184, 0692, 0844, 01702, 02539, 01015, 01507, 0370, 01947, 01662, 01076, 01647, 01218, 01230, 01572, 01011, 01907, 0342, 084, 01230, 01015, 0332, 01766, 01907, 084, 02754, 0512, 01582, 0220, 0220, 01236, 01015, 0332, 0748, 01076, 01232, 0373, 01892, 0518, 0384, 03138, 01740, 01011, 0342, 0332, 01892, 02, 0853, 01015, 01315, 0910, 01450, 01076, 01837, 084, 01122, 02, 02528, 03155, 0524, 01907, 01218, 051, 039, 0777, 084, 0220, 0224, 0744, 0385, 0
1624, 072, 078, 0970, 03170, 0340, 0719, 01074, 03044, 01452, 02963, 01672, 0726, 02619, 0399, 01907, 0789, 085, 0369, 039, 01425, 01230, 0373, 01076, 01015, 01236, 01859, 0675, 0853, 0981, 02829, 02316, 03197, 01916, 0174, 0910, 01737, 01076, 0305, 01624, 0970, 0356, 0354, 01943, 0560, 01741, 02203, 0314, 0487, 01249, 03229, 02973, 0512, 01907, 01907, 01218, 0512, 01076, 01011, 01076, 0127, 0116, 01011, 01907, 051, 039, 0373, 01230, 0121, 065, 01076, 0314, 02606, 0373, 01015, 01892, 01907, 084, 01076, 0220, 0853, 01076, 01015, 01122, 0824, 01449, 01400, 01402, 01076, 0218, 02188, 0321, 0365, 0181, 01122, 084, 0602, 01907, 0369, 0810, 0
